_key,Open,High,Low,Close,Volume,Market cap
"May 14, 2019","7,807.88","8,268.71","7,696.39","7,994.42","32,031,452,227","141,508,656,735"
"May 13, 2019","6,971.18","8,047.41","6,898.28","7,814.92","28,677,672,181","138,316,573,807"
"May 12, 2019","7,203.51","7,503.87","6,815.77","6,972.37","27,773,333,680","123,389,710,222"
"May 11, 2019","6,379.67","7,333.00","6,375.70","7,204.77","28,867,562,329","127,488,435,181"
"May 10, 2019","6,175.82","6,434.62","6,161.52","6,378.85","19,419,875,368","112,863,284,035"
"May 09, 2019","5,982.32","6,183.04","5,982.32","6,174.53","16,784,645,411","109,238,600,750"
"May 08, 2019","5,849.48","5,989.98","5,794.72","5,982.46","15,320,605,300","105,829,143,585"
"May 07, 2019","5,745.60","5,988.18","5,741.40","5,829.50","18,026,409,033","103,112,368,557"
"May 06, 2019","5,791.69","5,802.96","5,653.69","5,746.81","15,737,171,804","101,640,471,056"
"May 05, 2019","5,831.07","5,833.86","5,708.04","5,795.71","14,808,830,723","102,494,420,158"
"May 04, 2019","5,769.20","5,886.89","5,645.47","5,831.17","17,567,780,766","103,112,021,259"
"May 03, 2019","5,505.55","5,865.88","5,490.20","5,768.29","18,720,780,006","101,986,240,859"
"May 02, 2019","5,402.42","5,522.26","5,394.22","5,505.28","14,644,460,907","97,330,112,147"
"May 01, 2019","5,350.91","5,418.00","5,347.65","5,402.70","13,679,528,236","95,501,110,091"
"Apr 30, 2019","5,247.73","5,363.26","5,224.19","5,350.73","13,878,964,574","94,573,826,827"
"Apr 29, 2019","5,284.86","5,311.27","5,216.49","5,247.35","13,735,490,672","92,737,510,865"
"Apr 28, 2019","5,271.75","5,326.23","5,255.68","5,285.14","12,819,992,056","93,391,244,395"
"Apr 27, 2019","5,279.47","5,310.75","5,233.64","5,268.29","13,111,274,675","93,086,156,556"
"Apr 26, 2019","5,210.30","5,383.63","5,177.37","5,279.35","16,812,108,040","93,272,287,960"
"Apr 25, 2019","5,466.52","5,542.24","5,181.34","5,210.52","15,330,283,408","92,046,492,864"
"Apr 24, 2019","5,571.51","5,642.04","5,418.26","5,464.87","17,048,033,399","96,530,038,144"
"Apr 23, 2019","5,399.37","5,633.80","5,389.41","5,572.36","15,867,308,108","98,417,387,004"
"Apr 22, 2019","5,312.49","5,422.69","5,280.28","5,399.37","14,601,631,648","95,354,207,776"
"Apr 21, 2019","5,335.88","5,359.93","5,257.34","5,314.53","13,731,844,223","93,847,052,256"
"Apr 20, 2019","5,304.16","5,358.49","5,295.88","5,337.89","13,169,647,522","94,248,717,444"
"Apr 19, 2019","5,298.15","5,336.68","5,233.34","5,303.81","13,780,238,655","93,638,345,002"
"Apr 18, 2019","5,251.48","5,319.99","5,250.51","5,298.39","13,256,489,918","93,532,402,741"
"Apr 17, 2019","5,236.14","5,274.28","5,219.21","5,251.94","12,438,480,677","92,702,617,458"
"Apr 16, 2019","5,066.58","5,238.95","5,055.19","5,235.56","11,618,660,197","92,404,613,297"
"Apr 15, 2019","5,167.32","5,196.61","5,024.07","5,067.11","12,290,155,061","89,422,237,603"
"Apr 14, 2019","5,095.76","5,184.02","5,053.57","5,167.72","10,391,952,498","91,188,595,341"
"Apr 13, 2019","5,088.85","5,127.12","5,061.59","5,096.59","10,823,289,598","89,925,574,875"
"Apr 12, 2019","5,061.20","5,103.27","4,955.85","5,089.54","13,675,206,312","89,792,633,045"
"Apr 11, 2019","5,325.08","5,354.23","5,017.30","5,064.49","16,555,616,019","89,341,168,457"
"Apr 10, 2019","5,204.11","5,421.65","5,193.38","5,324.55","15,504,590,933","93,918,439,274"
"Apr 09, 2019","5,289.92","5,289.92","5,167.42","5,204.96","14,722,104,361","91,799,330,425"
"Apr 08, 2019","5,199.84","5,318.84","5,148.21","5,289.77","17,154,113,634","93,286,365,973"
"Apr 07, 2019","5,062.79","5,235.19","5,050.41","5,198.90","16,655,416,140","91,674,230,186"
"Apr 06, 2019","5,036.79","5,205.82","4,992.22","5,059.82","16,929,795,194","89,212,733,450"
"Apr 05, 2019","4,922.81","5,053.51","4,919.49","5,036.68","16,837,325,387","88,796,118,650"
"Apr 04, 2019","4,971.31","5,063.16","4,836.79","4,922.80","18,251,810,240","86,778,727,821"
"Apr 03, 2019","4,879.96","5,307.00","4,876.62","4,973.02","22,899,891,582","87,655,288,145"
"Apr 02, 2019","4,156.92","4,905.95","4,155.32","4,879.88","21,315,047,816","85,986,009,273"
"Apr 01, 2019","4,105.36","4,164.95","4,096.90","4,158.18","10,157,794,171","73,269,368,747"
"Mar 31, 2019","4,105.46","4,113.02","4,094.10","4,105.40","9,045,122,443","72,339,379,036"
"Mar 30, 2019","4,092.14","4,296.81","4,053.91","4,106.66","9,732,688,060","72,355,190,645"
"Mar 29, 2019","4,068.30","4,113.50","4,034.10","4,098.37","10,918,665,557","72,202,088,875"
"Mar 28, 2019","4,087.58","4,094.90","4,040.27","4,069.11","9,353,915,899","71,678,998,915"
"Mar 27, 2019","3,984.24","4,087.07","3,977.81","4,087.07","10,897,131,934","71,987,847,571"
"Mar 26, 2019","3,969.23","3,985.08","3,944.75","3,985.08","10,707,678,815","70,184,147,203"
"Mar 25, 2019","4,024.11","4,038.84","3,934.03","3,963.07","10,359,818,883","69,789,872,373"
"Mar 24, 2019","4,035.16","4,040.70","4,006.19","4,022.17","9,144,851,065","70,823,042,992"
"Mar 23, 2019","4,022.71","4,049.88","4,015.96","4,035.83","9,578,850,549","71,056,017,910"
"Mar 22, 2019","4,028.51","4,053.91","4,021.54","4,023.97","9,252,935,969","70,840,048,102"
"Mar 21, 2019","4,083.95","4,097.36","4,005.15","4,029.33","10,831,212,662","70,926,226,882"
"Mar 20, 2019","4,070.79","4,089.46","4,031.11","4,087.48","10,175,916,388","71,942,444,088"
"Mar 19, 2019","4,032.69","4,082.22","4,023.81","4,071.19","9,344,919,956","71,647,703,828"
"Mar 18, 2019","4,029.97","4,071.56","4,009.12","4,032.51","9,646,954,186","70,958,165,407"
"Mar 17, 2019","4,047.72","4,054.12","4,006.41","4,025.23","8,221,625,400","70,821,939,585"
"Mar 16, 2019","3,963.90","4,077.04","3,961.66","4,048.73","9,856,166,973","71,227,967,573"
"Mar 15, 2019","3,926.66","3,968.54","3,914.02","3,960.91","9,394,210,605","69,675,002,377"
"Mar 14, 2019","3,905.58","3,946.50","3,901.30","3,924.37","10,480,789,570","69,024,696,307"
"Mar 13, 2019","3,913.05","3,926.60","3,891.90","3,906.72","9,469,184,841","68,706,700,381"
"Mar 12, 2019","3,903.76","3,926.89","3,863.56","3,909.16","9,809,887,079","68,743,000,581"
"Mar 11, 2019","3,953.74","3,966.38","3,889.24","3,905.23","10,125,901,903","68,666,928,025"
"Mar 10, 2019","3,966.17","3,966.17","3,924.38","3,951.60","9,713,267,607","69,475,297,370"
"Mar 09, 2019","3,894.55","3,987.24","3,892.39","3,963.31","10,796,103,518","69,674,508,655"
"Mar 08, 2019","3,913.23","3,950.43","3,875.23","3,901.13","10,638,638,944","68,574,579,320"
"Mar 07, 2019","3,903.38","3,939.37","3,894.11","3,911.48","9,584,165,519","68,749,421,311"
"Mar 06, 2019","3,897.08","3,919.51","3,871.46","3,903.94","9,175,291,529","68,609,885,776"
"Mar 05, 2019","3,759.83","3,903.92","3,745.18","3,896.38","10,174,126,415","68,470,655,400"
"Mar 04, 2019","3,845.09","3,867.38","3,733.75","3,761.56","9,029,175,788","66,094,551,587"
"Mar 03, 2019","3,862.27","3,875.48","3,836.91","3,847.18","7,253,558,152","67,592,376,373"
"Mar 02, 2019","3,855.32","3,874.61","3,832.13","3,864.42","7,578,786,076","67,888,255,371"
"Mar 01, 2019","3,853.76","3,907.80","3,851.69","3,859.58","7,661,247,975","67,796,965,743"
"Feb 28, 2019","3,848.26","3,906.06","3,845.82","3,854.79","8,399,767,798","67,704,774,107"
"Feb 27, 2019","3,857.48","3,888.80","3,787.06","3,851.05","8,301,309,684","67,631,949,500"
"Feb 26, 2019","3,878.70","3,891.58","3,837.99","3,854.36","7,931,218,996","67,683,296,223"
"Feb 25, 2019","3,807.00","3,913.71","3,807.00","3,882.70","9,318,796,067","68,173,204,651"
"Feb 24, 2019","4,145.46","4,210.64","3,793.71","3,810.43","10,794,227,451","66,897,483,404"
"Feb 23, 2019","3,998.92","4,166.29","3,968.73","4,142.53","8,922,258,316","72,720,867,208"
"Feb 22, 2019","3,952.41","4,006.54","3,950.82","4,005.53","7,826,525,254","70,308,555,857"
"Feb 21, 2019","4,000.26","4,010.01","3,940.11","3,954.12","7,775,128,102","69,398,333,876"
"Feb 20, 2019","3,946.68","4,000.49","3,926.25","3,999.82","8,693,373,948","70,194,350,042"
"Feb 19, 2019","3,911.66","4,010.88","3,908.15","3,947.09","9,933,626,655","69,262,673,238"
"Feb 18, 2019","3,671.37","3,936.67","3,669.98","3,915.71","9,908,216,640","68,704,389,994"
"Feb 17, 2019","3,633.36","3,680.54","3,619.18","3,673.84","7,039,512,503","64,453,368,779"
"Feb 16, 2019","3,615.27","3,652.84","3,615.27","3,629.79","5,934,744,052","63,673,369,195"
"Feb 15, 2019","3,617.37","3,647.80","3,608.21","3,620.81","6,091,952,231","63,509,111,125"
"Feb 14, 2019","3,631.17","3,646.26","3,607.70","3,616.88","6,271,044,418","63,434,486,052"
"Feb 13, 2019","3,653.60","3,669.75","3,617.25","3,632.07","6,438,903,823","63,694,394,519"
"Feb 12, 2019","3,642.75","3,668.59","3,618.56","3,653.53","6,480,384,532","64,063,755,250"
"Feb 11, 2019","3,695.61","3,695.61","3,642.29","3,648.43","6,277,056,434","63,968,390,250"
"Feb 10, 2019","3,673.20","3,695.04","3,640.98","3,690.19","6,282,256,903","64,694,025,951"
"Feb 09, 2019","3,671.59","3,679.94","3,646.56","3,671.20","6,158,833,645","64,354,732,475"
"Feb 08, 2019","3,401.38","3,695.61","3,391.02","3,666.78","7,735,623,101","64,270,269,953"
"Feb 07, 2019","3,414.93","3,427.95","3,394.22","3,399.47","5,004,962,683","59,578,075,991"
"Feb 06, 2019","3,469.09","3,469.09","3,398.57","3,413.77","5,482,196,038","59,821,158,612"
"Feb 05, 2019","3,454.95","3,478.15","3,451.94","3,466.36","5,227,549,545","60,735,563,490"
"Feb 04, 2019","3,467.21","3,476.22","3,442.59","3,459.15","5,332,718,886","60,603,083,461"
"Feb 03, 2019","3,516.14","3,521.39","3,447.92","3,464.01","5,043,937,584","60,681,847,608"
"Feb 02, 2019","3,484.63","3,523.29","3,467.57","3,521.06","5,071,623,601","61,675,119,055"
"Feb 01, 2019","3,460.55","3,501.95","3,431.59","3,487.95","5,422,926,707","61,088,747,491"
"Jan 31, 2019","3,485.41","3,504.80","3,447.92","3,457.79","5,831,198,271","60,553,903,927"
"Jan 30, 2019","3,443.90","3,495.17","3,429.39","3,486.18","5,955,112,627","61,044,262,622"
"Jan 29, 2019","3,468.87","3,476.07","3,400.82","3,448.12","5,897,159,493","60,371,874,099"
"Jan 28, 2019","3,584.28","3,586.75","3,439.23","3,470.45","6,908,930,483","60,756,570,314"
"Jan 27, 2019","3,604.69","3,612.67","3,567.25","3,583.97","5,570,752,966","62,737,274,093"
"Jan 26, 2019","3,599.72","3,654.93","3,593.35","3,602.46","5,098,183,235","63,054,898,963"
"Jan 25, 2019","3,607.39","3,612.93","3,575.60","3,599.77","5,265,847,539","63,000,985,908"
"Jan 24, 2019","3,584.50","3,616.09","3,569.09","3,600.87","5,262,869,046","63,014,066,012"
"Jan 23, 2019","3,605.56","3,623.07","3,565.31","3,585.12","5,433,755,649","62,731,361,272"
"Jan 22, 2019","3,575.08","3,620.75","3,539.72","3,604.58","5,313,623,556","63,065,139,424"
"Jan 21, 2019","3,600.37","3,608.84","3,558.54","3,576.03","5,004,347,059","62,559,869,612"
"Jan 20, 2019","3,725.45","3,743.39","3,583.02","3,601.01","5,582,489,560","62,990,143,284"
"Jan 19, 2019","3,652.38","3,758.53","3,652.38","3,728.57","5,955,691,380","65,214,103,659"
"Jan 18, 2019","3,677.99","3,682.52","3,637.08","3,657.84","5,002,961,727","63,970,991,867"
"Jan 17, 2019","3,651.87","3,680.14","3,621.96","3,678.56","5,464,420,383","64,327,048,255"
"Jan 16, 2019","3,631.51","3,685.78","3,624.67","3,655.01","5,394,457,145","63,909,348,776"
"Jan 15, 2019","3,704.22","3,720.15","3,619.95","3,630.68","5,537,192,302","63,477,817,959"
"Jan 14, 2019","3,557.31","3,727.84","3,552.29","3,706.05","5,651,384,490","64,789,619,995"
"Jan 13, 2019","3,658.87","3,674.76","3,544.93","3,552.95","4,681,302,466","62,106,461,671"
"Jan 12, 2019","3,686.97","3,698.98","3,653.81","3,661.30","4,778,170,883","63,994,140,882"
"Jan 11, 2019","3,674.02","3,713.88","3,653.07","3,687.37","5,538,712,865","64,443,301,117"
"Jan 10, 2019","4,034.41","4,064.07","3,659.17","3,678.92","6,874,143,796","64,288,932,886"
"Jan 09, 2019","4,031.55","4,068.40","4,022.66","4,035.30","5,115,905,225","70,508,733,459"
"Jan 08, 2019","4,028.47","4,109.02","3,996.96","4,030.85","5,306,593,305","70,422,743,854"
"Jan 07, 2019","4,078.59","4,092.61","4,020.89","4,025.25","5,228,625,637","70,316,305,580"
"Jan 06, 2019","3,836.52","4,093.30","3,826.51","4,076.63","5,597,027,440","71,206,795,853"
"Jan 05, 2019","3,851.97","3,904.90","3,836.90","3,845.19","5,137,609,824","67,157,570,935"
"Jan 04, 2019","3,832.04","3,865.93","3,783.85","3,857.72","4,847,965,467","67,368,333,500"
"Jan 03, 2019","3,931.05","3,935.69","3,826.22","3,836.74","4,530,215,219","66,994,920,903"
"Jan 02, 2019","3,849.22","3,947.98","3,817.41","3,943.41","5,244,856,836","68,849,856,732"
"Jan 01, 2019","3,746.71","3,850.91","3,707.23","3,843.52","4,324,200,990","67,098,634,181"
"Dec 31, 2018","3,866.84","3,868.74","3,725.87","3,742.70","4,661,840,806","65,331,499,158"
"Dec 30, 2018","3,822.38","3,901.91","3,797.22","3,865.95","4,770,578,575","67,475,512,827"
"Dec 29, 2018","3,932.49","3,963.76","3,820.41","3,820.41","4,991,655,917","66,672,244,158"
"Dec 28, 2018","3,653.13","3,956.14","3,642.63","3,923.92","5,631,554,348","68,471,837,969"
"Dec 27, 2018","3,854.69","3,874.42","3,645.45","3,654.83","5,130,222,366","63,768,757,101"
"Dec 26, 2018","3,819.67","3,893.36","3,769.86","3,857.30","5,326,547,918","67,292,819,465"
"Dec 25, 2018","4,081.03","4,089.56","3,760.02","3,815.49","6,158,207,293","66,556,033,172"
"Dec 24, 2018","4,000.33","4,271.79","4,000.33","4,078.60","7,240,968,501","71,137,548,589"
"Dec 23, 2018","4,020.99","4,085.72","3,976.41","3,998.98","6,151,275,490","69,741,217,417"
"Dec 22, 2018","3,898.08","4,014.18","3,855.74","4,014.18","5,605,823,233","69,997,508,295"
"Dec 21, 2018","4,133.70","4,198.43","3,850.95","3,896.54","7,206,015,706","67,937,650,255"
"Dec 20, 2018","3,742.20","4,191.23","3,728.97","4,134.44","8,927,129,279","72,078,243,771"
"Dec 19, 2018","3,706.82","3,949.32","3,687.23","3,745.95","6,810,689,119","65,299,132,785"
"Dec 18, 2018","3,544.76","3,701.35","3,487.17","3,696.06","5,911,325,473","64,422,587,801"
"Dec 17, 2018","3,253.12","3,597.92","3,253.12","3,545.86","5,409,247,918","61,798,926,687"
"Dec 16, 2018","3,236.27","3,305.75","3,233.82","3,252.84","3,744,248,994","56,685,436,644"
"Dec 15, 2018","3,244.00","3,275.38","3,191.30","3,236.76","3,551,763,561","56,400,691,425"
"Dec 14, 2018","3,311.75","3,329.56","3,206.54","3,242.48","4,372,763,663","56,494,379,457"
"Dec 13, 2018","3,487.88","3,489.74","3,298.13","3,313.68","4,343,372,456","57,728,688,216"
"Dec 12, 2018","3,421.46","3,534.23","3,413.48","3,486.95","4,139,364,829","60,741,625,426"
"Dec 11, 2018","3,497.55","3,513.18","3,392.25","3,424.59","4,696,765,188","59,650,201,102"
"Dec 10, 2018","3,612.05","3,647.33","3,470.14","3,502.66","5,020,968,740","61,004,445,982"
"Dec 09, 2018","3,473.23","3,685.31","3,469.09","3,614.23","4,947,372,847","62,942,160,928"
"Dec 08, 2018","3,421.91","3,506.04","3,350.65","3,476.11","5,305,024,497","60,531,278,392"
"Dec 07, 2018","3,512.59","3,512.59","3,280.23","3,419.94","6,835,615,448","59,547,645,578"
"Dec 06, 2018","3,754.07","3,874.97","3,521.10","3,521.10","5,878,333,109","61,303,965,508"
"Dec 05, 2018","3,958.89","3,969.54","3,753.99","3,753.99","5,302,481,574","65,352,496,336"
"Dec 04, 2018","3,886.29","4,075.63","3,832.75","3,956.89","5,028,069,239","68,878,292,608"
"Dec 03, 2018","4,147.32","4,155.98","3,840.45","3,894.13","5,089,570,994","67,779,050,170"
"Dec 02, 2018","4,200.73","4,301.52","4,110.98","4,139.88","5,262,697,895","72,050,487,506"
"Dec 01, 2018","4,024.46","4,309.38","3,969.71","4,214.67","5,375,314,093","73,346,194,969"
"Nov 30, 2018","4,289.09","4,322.98","3,942.82","4,017.27","6,048,016,717","69,904,637,061"
"Nov 29, 2018","4,269.00","4,413.02","4,145.77","4,278.85","6,503,347,767","74,451,016,927"
"Nov 28, 2018","3,822.47","4,385.90","3,822.47","4,257.42","7,280,280,000","74,072,560,088"
"Nov 27, 2018","3,765.95","3,862.96","3,661.01","3,820.72","5,998,720,000","66,468,970,322"
"Nov 26, 2018","4,015.07","4,107.14","3,643.92","3,779.13","6,476,900,000","65,739,289,046"
"Nov 25, 2018","3,880.78","4,120.87","3,585.06","4,009.97","6,825,640,000","69,749,265,801"
"Nov 24, 2018","4,347.69","4,413.09","3,795.16","3,880.76","4,679,500,000","67,495,633,205"
"Nov 23, 2018","4,360.70","4,396.42","4,195.68","4,347.11","4,871,490,000","75,598,851,166"
"Nov 22, 2018","4,611.57","4,629.64","4,365.64","4,365.94","4,569,370,000","75,919,439,809"
"Nov 21, 2018","4,465.54","4,675.73","4,343.98","4,602.17","6,120,120,000","80,020,171,047"
"Nov 20, 2018","4,863.93","4,951.61","4,272.11","4,451.87","8,428,290,000","77,401,044,320"
"Nov 19, 2018","5,620.78","5,620.78","4,842.91","4,871.49","7,039,560,000","84,688,539,692"
"Nov 18, 2018","5,559.74","5,653.61","5,559.74","5,623.54","4,159,680,000","97,753,714,643"
"Nov 17, 2018","5,578.58","5,578.58","5,519.56","5,554.33","4,303,150,000","96,542,098,114"
"Nov 16, 2018","5,645.32","5,657.02","5,498.94","5,575.55","5,279,320,000","96,900,828,780"
"Nov 15, 2018","5,736.15","5,774.82","5,358.38","5,648.03","7,032,140,000","98,151,606,541"
"Nov 14, 2018","6,351.24","6,371.55","5,544.09","5,738.35","7,398,940,000","99,712,077,259"
"Nov 13, 2018","6,373.19","6,395.27","6,342.67","6,359.49","4,503,800,000","110,494,466,204"
"Nov 12, 2018","6,411.76","6,434.21","6,360.47","6,371.27","4,295,770,000","110,689,666,528"
"Nov 11, 2018","6,413.63","6,423.25","6,350.17","6,411.27","3,939,060,000","111,373,453,740"
"Nov 10, 2018","6,386.13","6,437.28","6,385.31","6,409.22","3,705,320,000","111,326,145,314"
"Nov 09, 2018","6,442.60","6,456.46","6,373.37","6,385.62","4,346,820,000","110,905,767,441"
"Nov 08, 2018","6,522.27","6,536.92","6,438.53","6,453.72","4,665,260,000","112,078,367,037"
"Nov 07, 2018","6,468.50","6,552.16","6,468.31","6,530.14","4,941,260,000","113,395,632,955"
"Nov 06, 2018","6,433.38","6,463.55","6,408.16","6,461.01","4,700,040,000","112,095,603,776"
"Nov 05, 2018","6,363.62","6,480.59","6,363.62","6,419.66","4,174,800,000","111,456,211,022"
"Nov 04, 2018","6,365.47","6,388.63","6,294.57","6,376.13","4,390,020,000","110,689,215,104"
"Nov 03, 2018","6,387.24","6,400.07","6,342.37","6,361.26","3,658,640,000","110,421,212,888"
"Nov 02, 2018","6,378.92","6,396.86","6,327.38","6,388.44","4,234,870,000","110,880,236,966"
"Nov 01, 2018","6,318.14","6,547.14","6,311.83","6,377.78","3,789,400,000","110,683,820,788"
"Oct 31, 2018","6,336.99","6,349.16","6,316.88","6,317.61","4,191,240,000","109,627,117,226"
"Oct 30, 2018","6,337.04","6,364.99","6,310.14","6,334.27","3,781,100,000","109,903,543,419"
"Oct 29, 2018","6,492.35","6,503.60","6,306.99","6,332.63","4,199,910,000","109,862,898,081"
"Oct 28, 2018","6,482.66","6,502.28","6,447.91","6,486.39","3,445,190,000","112,518,434,372"
"Oct 27, 2018","6,480.84","6,507.41","6,453.53","6,480.38","3,393,250,000","112,403,001,148"
"Oct 26, 2018","6,468.44","6,498.29","6,449.61","6,474.75","3,306,050,000","112,294,341,019"
"Oct 25, 2018","6,484.65","6,504.65","6,447.03","6,476.29","3,230,550,000","112,309,554,478"
"Oct 24, 2018","6,478.89","6,521.99","6,468.86","6,495.84","3,424,670,000","112,637,293,966"
"Oct 23, 2018","6,472.36","6,506.01","6,451.27","6,475.74","3,716,150,000","112,279,779,884"
"Oct 22, 2018","6,486.05","6,543.80","6,462.98","6,487.16","3,672,860,000","112,465,213,723"
"Oct 21, 2018","6,490.09","6,556.38","6,476.00","6,482.35","3,253,610,000","112,369,106,369"
"Oct 20, 2018","6,460.92","6,497.72","6,449.00","6,489.19","3,379,130,000","112,476,559,221"
"Oct 19, 2018","6,478.07","6,493.68","6,445.31","6,465.41","3,578,870,000","112,052,990,522"
"Oct 18, 2018","6,542.33","6,567.54","6,450.04","6,476.71","3,924,080,000","112,237,252,159"
"Oct 17, 2018","6,590.52","6,601.21","6,517.45","6,544.43","4,088,420,000","113,399,343,801"
"Oct 16, 2018","6,601.41","6,673.59","6,571.37","6,596.11","4,074,800,000","114,283,707,152"
"Oct 15, 2018","6,292.64","6,965.06","6,258.68","6,596.54","7,370,770,000","114,280,022,340"
"Oct 14, 2018","6,288.49","6,363.21","6,280.15","6,290.93","3,085,320,000","108,972,590,373"
"Oct 13, 2018","6,278.08","6,308.51","6,259.81","6,285.99","3,064,030,000","108,878,136,724"
"Oct 12, 2018","6,239.25","6,328.50","6,236.47","6,274.58","3,783,500,000","108,669,526,315"
"Oct 11, 2018","6,586.74","6,586.74","6,243.74","6,256.24","5,181,640,000","108,341,572,839"
"Oct 10, 2018","6,640.29","6,640.29","6,538.96","6,585.53","3,787,650,000","114,030,835,912"
"Oct 09, 2018","6,653.08","6,661.41","6,606.94","6,642.64","3,580,810,000","115,007,759,484"
"Oct 08, 2018","6,600.19","6,675.06","6,576.04","6,652.23","3,979,460,000","115,162,906,843"
"Oct 07, 2018","6,590.68","6,641.49","6,557.04","6,602.95","3,306,630,000","114,298,880,311"
"Oct 06, 2018","6,622.45","6,628.54","6,577.80","6,588.31","3,259,740,000","114,033,598,927"
"Oct 05, 2018","6,574.15","6,623.62","6,557.41","6,622.48","3,671,500,000","114,614,764,674"
"Oct 04, 2018","6,497.91","6,603.31","6,497.91","6,576.69","3,838,410,000","113,811,343,543"
"Oct 03, 2018","6,553.86","6,571.46","6,454.03","6,502.59","3,887,310,000","112,516,993,837"
"Oct 02, 2018","6,593.24","6,611.84","6,537.90","6,556.10","3,979,260,000","113,431,019,760"
"Oct 01, 2018","6,619.85","6,653.30","6,549.08","6,589.62","4,000,970,000","113,999,846,113"
"Sep 30, 2018","6,604.71","6,643.78","6,566.54","6,625.56","4,002,280,000","114,608,519,470"
"Sep 29, 2018","6,643.10","6,643.10","6,511.65","6,601.96","4,363,690,000","114,186,839,964"
"Sep 28, 2018","6,678.75","6,785.03","6,598.32","6,644.13","5,014,430,000","114,903,584,220"
"Sep 27, 2018","6,495.29","6,712.10","6,464.95","6,676.75","4,606,810,000","115,454,861,756"
"Sep 26, 2018","6,452.79","6,585.91","6,397.89","6,495.00","4,437,300,000","112,300,336,125"
"Sep 25, 2018","6,603.64","6,603.64","6,381.86","6,446.47","4,726,180,000","111,450,035,114"
"Sep 24, 2018","6,704.77","6,713.56","6,580.90","6,595.41","4,177,310,000","114,011,060,309"
"Sep 23, 2018","6,715.32","6,766.15","6,679.42","6,710.63","4,197,500,000","115,990,387,532"
"Sep 22, 2018","6,735.05","6,814.56","6,616.80","6,721.98","4,509,660,000","116,173,876,360"
"Sep 21, 2018","6,513.87","6,794.33","6,496.36","6,734.95","6,531,940,000","116,385,068,032"
"Sep 20, 2018","6,398.85","6,529.26","6,395.95","6,519.67","4,348,110,000","112,653,130,183"
"Sep 19, 2018","6,371.85","6,448.46","6,208.34","6,398.54","4,431,340,000","110,547,735,544"
"Sep 18, 2018","6,280.91","6,384.18","6,265.71","6,371.30","4,180,090,000","110,064,685,348"
"Sep 17, 2018","6,514.06","6,540.21","6,257.52","6,281.20","3,910,780,000","108,497,127,334"
"Sep 16, 2018","6,536.68","6,544.33","6,460.10","6,517.18","3,273,730,000","112,562,367,224"
"Sep 15, 2018","6,509.40","6,561.72","6,493.55","6,543.20","3,216,300,000","113,000,324,618"
"Sep 14, 2018","6,515.41","6,596.10","6,456.17","6,512.71","4,076,220,000","112,462,453,186"
"Sep 13, 2018","6,354.24","6,535.41","6,354.24","6,517.31","4,210,910,000","112,530,970,182"
"Sep 12, 2018","6,317.01","6,363.87","6,265.09","6,351.80","4,064,230,000","109,661,521,297"
"Sep 11, 2018","6,331.88","6,398.92","6,260.21","6,321.20","3,849,910,000","109,119,948,884"
"Sep 10, 2018","6,301.57","6,374.98","6,292.76","6,329.70","3,714,100,000","109,255,603,474"
"Sep 09, 2018","6,223.38","6,446.26","6,201.22","6,300.86","3,671,890,000","108,747,090,915"
"Sep 08, 2018","6,460.17","6,534.25","6,197.52","6,225.98","3,835,060,000","107,442,122,871"
"Sep 07, 2018","6,528.92","6,555.29","6,396.87","6,467.07","4,264,680,000","111,590,424,587"
